Date,Item Code,Wholesale Price (EUR/kg)
2020-07-23,102900005116714,1.49
2020-07-23,102900005116899,1.44
2020-07-23,102900005116912,1.43
2020-07-23,102900005116943,1.84
2020-07-23,102900005117056,1.02
2020-07-23,102900005117209,2.06
2020-07-23,102900005118824,1.17
2020-07-23,102900005118831,0.73
2020-07-23,102900005119944,1.81
2020-07-23,102900005119975,0.5
2020-07-23,102900005123880,0.63
2020-07-23,102900005125808,1.26
2020-07-23,102900005125815,1.01
2020-07-23,102900011000328,0.92
2020-07-23,102900011001219,2.12
2020-07-23,102900011001561,0.26
2020-07-23,102900011001806,0.58
2020-07-23,102900011008522,0.9
2020-07-23,102900011009444,0.83
2020-07-23,102900011009970,0.86
2020-07-23,102900051004294,1.13
2020-07-23,102900051010455,0.86
2020-07-23,106956146480197,0.38
2020-07-24,102900005115779,1.11
2020-07-24,102900005115786,0.5
2020-07-24,102900005115793,1.77
2020-07-24,102900005115823,0.75
2020-07-24,102900005115908,0.78
2020-07-24,102900005115946,0.76
2020-07-24,102900005115984,0.79
2020-07-24,102900005116226,0.83
2020-07-24,102900005116233,2.03
2020-07-24,102900005116257,0.93
2020-07-24,102900005116509,0.61
2020-07-24,102900005116530,2.16
2020-07-24,102900005116547,0.96
2020-07-24,102900005116714,1.55
2020-07-24,102900005116899,1.44
2020-07-24,102900005116912,1.41
2020-07-24,102900005116943,1.6
2020-07-24,102900005117056,1.13
2020-07-24,102900005117209,2.09
2020-07-24,102900005118824,1.24
2020-07-24,102900005118831,0.73
2020-07-24,102900005119944,1.8
2020-07-24,102900005119975,0.5
2020-07-24,102900005123880,0.65
2020-07-24,102900005125808,1.93
2020-07-24,102900005125815,1.01
2020-07-24,102900011000328,0.91
2020-07-24,102900011001219,2.12
2020-07-24,102900011001806,0.56
2020-07-24,102900011008522,1.04
2020-07-24,102900011009444,0.83
2020-07-24,102900011009970,0.85
2020-07-24,102900051000944,3.96
2020-07-24,102900051004294,1.2
2020-07-24,102900051010455,0.84
2020-07-24,106956146480197,0.37
2020-07-25,102900005115762,0.76
2020-07-25,102900005115779,1.11
2020-07-25,102900005115786,0.58
2020-07-25,102900005115793,1.76
2020-07-25,102900005115823,0.89
2020-07-25,102900005115908,0.78
2020-07-25,102900005115946,0.76
2020-07-25,102900005115960,0.36
2020-07-25,102900005115984,0.79
2020-07-25,102900005116226,0.86
2020-07-25,102900005116233,2.08
2020-07-25,102900005116257,0.94
2020-07-25,102900005116509,0.64
2020-07-25,102900005116530,2.16
2020-07-25,102900005116547,0.95
2020-07-25,102900005116714,1.65
2020-07-25,102900005116899,1.44
2020-07-25,102900005116912,1.4
2020-07-25,102900005116943,1.77
2020-07-25,102900005117056,1.2
2020-07-25,102900005117209,2.01
2020-07-25,102900005118824,1.25
2020-07-25,102900005118831,0.73
2020-07-25,102900005119944,1.79
2020-07-25,102900005119975,0.5
2020-07-25,102900005123880,0.65
2020-07-25,102900005125808,1.95
2020-07-25,102900005125815,1.01
2020-07-25,102900011000328,0.91
2020-07-25,102900011001219,2.03
2020-07-25,102900011001806,0.56
2020-07-25,102900011008522,1.0
2020-07-25,102900011009444,0.9
2020-07-25,102900011009970,0.84
2020-07-25,102900051004294,1.23
2020-07-25,102900051010455,0.84
2020-07-25,106956146480197,0.37
2020-07-26,102900005115762,0.76
2020-07-26,102900005115779,1.11
2020-07-26,102900005115786,0.6
2020-07-26,102900005115793,1.75
2020-07-26,102900005115823,0.9
2020-07-26,102900005115908,0.81
2020-07-26,102900005115946,0.76
2020-07-26,102900005115960,0.36
2020-07-26,102900005115984,0.79
2020-07-26,102900005116226,0.89
2020-07-26,102900005116233,2.13
2020-07-26,102900005116257,0.95
2020-07-26,102900005116509,0.69
2020-07-26,102900005116530,2.16
2020-07-26,102900005116547,0.96
2020-07-26,102900005116714,1.7
2020-07-26,102900005116899,1.44
2020-07-26,102900005116912,1.39
2020-07-26,102900005116943,2.07
2020-07-26,102900005117056,1.2
2020-07-26,102900005117209,1.88
2020-07-26,102900005118824,1.27
2020-07-26,102900005118831,0.73
2020-07-26,102900005119944,1.79
2020-07-26,102900005119975,0.58
2020-07-26,102900005123880,1.02
2020-07-26,102900005125808,1.95
2020-07-26,102900005125815,1.01
2020-07-26,102900011000328,0.92
2020-07-26,102900011001219,1.91
2020-07-26,102900011001806,0.55
2020-07-26,102900011008522,0.9
2020-07-26,102900011009444,0.88
2020-07-26,102900011009970,0.84
2020-07-26,102900051000944,3.96
2020-07-26,102900051004294,1.21
2020-07-26,102900051010455,0.84
2020-07-26,106956146480197,0.37
2020-07-27,102900005115762,0.76
2020-07-27,102900005115779,1.11
2020-07-27,102900005115786,0.62
2020-07-27,102900005115793,1.76
2020-07-27,102900005115823,0.9
2020-07-27,102900005115908,0.81
2020-07-27,102900005115960,0.36
2020-07-27,102900005115984,0.79
2020-07-27,102900005116226,0.88
2020-07-27,102900005116233,2.03
2020-07-27,102900005116257,1.05
2020-07-27,102900005116509,0.75
2020-07-27,102900005116530,2.16
2020-07-27,102900005116547,0.96
2020-07-27,102900005116714,1.7
2020-07-27,102900005116899,1.37
2020-07-27,102900005116912,1.4
2020-07-27,102900005116943,2.17
2020-07-27,102900005117056,1.2
2020-07-27,102900005117209,1.89
2020-07-27,102900005118824,1.2
2020-07-27,102900005118831,0.73
2020-07-27,102900005119944,1.78
2020-07-27,102900005119975,0.65
2020-07-27,102900005123880,1.23
2020-07-27,102900005125808,1.96
2020-07-27,102900005125815,1.01
2020-07-27,102900011000328,0.92
2020-07-27,102900011001219,1.89
2020-07-27,102900011001806,0.56
2020-07-27,102900011008522,0.9
2020-07-27,102900011009444,0.84
2020-07-27,102900011009970,0.84
2020-07-27,102900011011546,0.38
2020-07-27,102900051000944,3.96
2020-07-27,102900051004294,1.21
2020-07-27,102900051010455,0.84
2020-07-27,106956146480197,0.36
2020-07-28,102900005115762,0.77
2020-07-28,102900005115779,1.11
2020-07-28,102900005115786,0.62
2020-07-28,102900005115793,1.73
2020-07-28,102900005115823,0.9
2020-07-28,102900005115908,0.82
2020-07-28,102900005115946,0.77
2020-07-28,102900005115960,0.36
2020-07-28,102900005115984,0.79
2020-07-28,102900005116226,0.87
2020-07-28,102900005116233,2.03
2020-07-28,102900005116257,1.03
2020-07-28,102900005116509,0.76
2020-07-28,102900005116530,2.16
2020-07-28,102900005116547,0.96
2020-07-28,102900005116714,1.7
2020-07-28,102900005116899,1.33
2020-07-28,102900005116912,1.41
2020-07-28,102900005116943,2.76
2020-07-28,102900005117056,1.2
2020-07-28,102900005117209,1.88
2020-07-28,102900005118824,1.15
2020-07-28,102900005118831,0.73
2020-07-28,102900005119944,1.78
2020-07-28,102900005119975,0.65
2020-07-28,102900005123880,1.29
2020-07-28,102900005125808,1.95
2020-07-28,102900005125815,1.02
2020-07-28,102900011000328,0.87
2020-07-28,102900011001219,1.83
2020-07-28,102900011001806,0.57
2020-07-28,102900011008522,0.9
2020-07-28,102900011009444,0.82
2020-07-28,102900011009970,0.81
2020-07-28,102900011011546,0.38
2020-07-28,102900051004294,1.2
2020-07-28,102900051010455,0.84
2020-07-28,106956146480197,0.36
2020-07-29,102900005115779,1.11
2020-07-29,102900005115786,0.62
2020-07-29,102900005115793,1.67
2020-07-29,102900005115823,0.9
2020-07-29,102900005115908,0.82
2020-07-29,102900005115946,0.78
2020-07-29,102900005115960,0.36
2020-07-29,102900005115984,0.84
2020-07-29,102900005116226,0.86
2020-07-29,102900005116233,1.99
2020-07-29,102900005116257,1.0
2020-07-29,102900005116509,0.75
2020-07-29,102900005116530,2.16
2020-07-29,102900005116547,0.96
2020-07-29,102900005116714,1.7
2020-07-29,102900005116899,1.33
2020-07-29,102900005116912,1.42
2020-07-29,102900005116943,2.94
2020-07-29,102900005117056,1.19
2020-07-29,102900005117209,1.86
2020-07-29,102900005118824,1.15
2020-07-29,102900005118831,0.73
2020-07-29,102900005119944,1.79
2020-07-29,102900005119975,0.65
2020-07-29,102900005123880,0.97
2020-07-29,102900005125808,1.95
2020-07-29,102900005125815,1.02
2020-07-29,102900011000328,0.85
2020-07-29,102900011001219,1.96
2020-07-29,102900011001806,0.61
2020-07-29,102900011008522,0.93
2020-07-29,102900011009444,0.8
2020-07-29,102900011009970,0.8
2020-07-29,102900051004294,1.17
2020-07-29,102900051010455,0.84
2020-07-29,106956146480197,0.36
2020-07-30,102900005115779,1.11
2020-07-30,102900005115786,0.63
2020-07-30,102900005115793,1.68
2020-07-30,102900005115823,0.9
2020-07-30,102900005115908,0.81
2020-07-30,102900005115960,0.36
2020-07-30,102900005115984,0.84
2020-07-30,102900005116219,1.52
2020-07-30,102900005116226,0.87
2020-07-30,102900005116233,1.99
2020-07-30,102900005116257,1.0
2020-07-30,102900005116509,0.74
2020-07-30,102900005116530,2.19
2020-07-30,102900005116547,0.96
2020-07-30,102900005116714,1.7
2020-07-30,102900005116899,1.33
2020-07-30,102900005116912,1.42
2020-07-30,102900005116943,2.83
2020-07-30,102900005117056,1.18
2020-07-30,102900005117209,2.07
2020-07-30,102900005118824,1.28
2020-07-30,102900005118831,0.73
2020-07-30,102900005119944,1.79
2020-07-30,102900005119975,0.65
2020-07-30,102900005123880,0.66
2020-07-30,102900005125808,1.78
2020-07-30,102900005125815,0.98
2020-07-30,102900011000328,0.92
2020-07-30,102900011001219,1.85
2020-07-30,102900011001806,0.61
2020-07-30,102900011008522,0.95
2020-07-30,102900011009444,0.8
2020-07-30,102900011009970,0.82
2020-07-30,102900051004294,1.21
2020-07-30,102900051010455,0.84
2020-07-30,106956146480197,0.37
2020-07-31,102900005115762,0.79
2020-07-31,102900005115779,1.11
2020-07-31,102900005115786,0.66
2020-07-31,102900005115793,1.67
2020-07-31,102900005115823,0.9
2020-07-31,102900005115908,0.81
2020-07-31,102900005115946,0.76
2020-07-31,102900005115960,0.36
2020-07-31,102900005115984,0.84
2020-07-31,102900005116226,0.89
2020-07-31,102900005116233,2.08
2020-07-31,102900005116257,1.0
2020-07-31,102900005116509,0.73
2020-07-31,102900005116530,2.27
2020-07-31,102900005116547,0.95
2020-07-31,102900005116714,1.7
2020-07-31,102900005116899,1.36
2020-07-31,102900005116912,1.41
2020-07-31,102900005116943,2.76
2020-07-31,102900005117056,1.18
2020-07-31,102900005117209,2.08
2020-07-31,102900005118824,1.3
2020-07-31,102900005118831,0.73
2020-07-31,102900005119944,1.8
2020-07-31,102900005119975,0.65
2020-07-31,102900005123880,0.66
2020-07-31,102900005125808,1.34
2020-07-31,102900005125815,0.98
2020-07-31,102900011000328,0.92
2020-07-31,102900011001219,1.86
2020-07-31,102900011001806,0.61
2020-07-31,102900011008522,0.95
2020-07-31,102900011009444,0.8
2020-07-31,102900011009970,0.84
2020-07-31,102900051004294,1.25
2020-07-31,102900051010455,0.84
2020-07-31,106956146480197,0.37
2020-08-01,102900005115762,0.86
2020-08-01,102900005115779,1.11
2020-08-01,102900005115786,0.66
2020-08-01,102900005115793,1.66
2020-08-01,102900005115823,0.9
2020-08-01,102900005115908,0.81
2020-08-01,102900005115946,0.85
2020-08-01,102900005115960,0.36
2020-08-01,102900005115984,0.84
2020-08-01,102900005116219,1.52
2020-08-01,102900005116226,0.88
2020-08-01,102900005116233,2.27
2020-08-01,102900005116257,0.87
2020-08-01,102900005116509,0.73
2020-08-01,102900005116530,2.27
2020-08-01,102900005116547,0.96
2020-08-01,102900005116714,1.7
2020-08-01,102900005116899,1.37
2020-08-01,102900005116912,1.4
2020-08-01,102900005116943,2.59
2020-08-01,102900005117056,1.18
2020-08-01,102900005117209,2.21
2020-08-01,102900005118824,1.3
2020-08-01,102900005118831,0.72
2020-08-01,102900005119944,1.79
2020-08-01,102900005119975,0.66
2020-08-01,102900005123880,1.16
2020-08-01,102900005125808,1.16
2020-08-01,102900005125815,0.97
2020-08-01,102900011000328,0.9
2020-08-01,102900011001219,1.95
2020-08-01,102900011001806,0.61
2020-08-01,102900011006689,0.69
2020-08-01,102900011008522,0.95
2020-08-01,102900011009444,0.8
2020-08-01,102900011009970,0.91
2020-08-01,102900051004294,1.23
2020-08-01,102900051010455,0.84
2020-08-01,106956146480197,0.37
2020-08-02,102900005115762,0.99
2020-08-02,102900005115779,1.14
2020-08-02,102900005115786,0.78
2020-08-02,102900005115793,1.66
2020-08-02,102900005115823,0.89
2020-08-02,102900005115908,0.8
2020-08-02,102900005115946,1.03
2020-08-02,102900005115960,0.36
2020-08-02,102900005115984,0.84
2020-08-02,102900005116219,1.52
2020-08-02,102900005116226,0.87
2020-08-02,102900005116233,2.28
2020-08-02,102900005116257,0.82
2020-08-02,102900005116509,0.67
2020-08-02,102900005116530,2.27
2020-08-02,102900005116547,0.96
2020-08-02,102900005116714,1.7
2020-08-02,102900005116790,0.72
2020-08-02,102900005116899,1.35
2020-08-02,102900005116912,1.4
2020-08-02,102900005116943,2.02
2020-08-02,102900005117056,1.15
2020-08-02,102900005117209,1.84
2020-08-02,102900005118817,1.92
2020-08-02,102900005118824,1.3
2020-08-02,102900005118831,0.73
2020-08-02,102900005119944,1.79
2020-08-02,102900005119975,0.67
2020-08-02,102900005123880,1.51
2020-08-02,102900005125808,1.07
2020-08-02,102900005125815,0.98
2020-08-02,102900011000328,0.76
2020-08-02,102900011001219,1.99
2020-08-02,102900011001806,0.61
2020-08-02,102900011006689,0.75
2020-08-02,102900011006948,1.98
2020-08-02,102900011008522,0.95
2020-08-02,102900011009444,0.8
2020-08-02,102900011009970,0.96
2020-08-02,102900011011546,0.38
2020-08-02,102900051000944,3.96
2020-08-02,102900051004294,1.12
2020-08-02,102900051010455,0.84
2020-08-02,106956146480197,0.37
2020-08-03,102900005115762,1.01
2020-08-03,102900005115779,1.39
2020-08-03,102900005115786,0.72
2020-08-03,102900005115793,1.66
2020-08-03,102900005115823,0.89
2020-08-03,102900005115908,0.79
2020-08-03,102900005115946,0.99
2020-08-03,102900005115960,0.36
2020-08-03,102900005115984,0.84
2020-08-03,102900005116219,1.72
2020-08-03,102900005116226,0.87
2020-08-03,102900005116233,2.2
2020-08-03,102900005116257,0.69
2020-08-03,102900005116509,0.65
2020-08-03,102900005116530,2.27
2020-08-03,102900005116547,0.97
2020-08-03,102900005116714,1.61
2020-08-03,102900005116790,0.72
2020-08-03,102900005116899,1.32
2020-08-03,102900005116912,1.41
2020-08-03,102900005116943,2.02
2020-08-03,102900005117056,1.06
2020-08-03,102900005117209,1.83
2020-08-03,102900005118817,1.9
2020-08-03,102900005118824,1.3
2020-08-03,102900005118831,0.74
2020-08-03,102900005119944,1.79
2020-08-03,102900005119975,0.65
2020-08-03,102900005123880,0.74
2020-08-03,102900005125808,1.07
2020-08-03,102900005125815,0.98
2020-08-03,102900011000328,0.94
2020-08-03,102900011001219,1.9
2020-08-03,102900011001806,0.6
2020-08-03,102900011006948,1.99
2020-08-03,102900011008522,0.95
2020-08-03,102900011009444,0.8
2020-08-03,102900011009970,0.92
2020-08-03,102900011011546,0.39
2020-08-03,102900051000944,3.96
2020-08-03,102900051004294,1.1
2020-08-03,102900051010455,0.84
2020-08-03,106956146480197,0.37
2020-08-04,102900005115762,0.76
2020-08-04,102900005115779,1.45
2020-08-04,102900005115786,0.53
2020-08-04,102900005115793,1.66
2020-08-04,102900005115823,0.84
2020-08-04,102900005115908,0.82
2020-08-04,102900005115946,0.76
2020-08-04,102900005115960,0.36
2020-08-04,102900005115984,0.9
2020-08-04,102900005116226,0.85
2020-08-04,102900005116257,0.81
2020-08-04,102900005116509,0.58
2020-08-04,102900005116530,2.34
2020-08-04,102900005116547,0.96
2020-08-04,102900005116714,1.58
2020-08-04,102900005116790,0.72
2020-08-04,102900005116899,1.3
2020-08-04,102900005116912,1.41
2020-08-04,102900005116943,2.1
2020-08-04,102900005117056,1.08
2020-08-04,102900005117209,1.85
2020-08-04,102900005118824,1.23
2020-08-04,102900005118831,0.73
2020-08-04,102900005119944,1.79
2020-08-04,102900005119975,0.65
2020-08-04,102900005123880,0.62
2020-08-04,102900005125808,1.09
2020-08-04,102900005125815,0.99
2020-08-04,102900011000175,0.85
2020-08-04,102900011000328,0.93
2020-08-04,102900011001219,1.73
2020-08-04,102900011001806,0.6
2020-08-04,102900011006689,0.77
2020-08-04,102900011006948,1.98
2020-08-04,102900011008522,0.84
2020-08-04,102900011009444,0.65
2020-08-04,102900011009970,0.87
2020-08-04,102900011011546,0.38
2020-08-04,102900051000944,3.96
2020-08-04,102900051004294,1.12
2020-08-04,102900051010455,0.84
2020-08-05,102900005115762,0.76
2020-08-05,102900005115779,1.45
2020-08-05,102900005115786,0.53
2020-08-05,102900005115793,1.66
2020-08-05,102900005115823,0.98
2020-08-05,102900005115908,0.82
2020-08-05,102900005115946,0.76
2020-08-05,102900005115960,0.36
2020-08-05,102900005115984,0.9
2020-08-05,102900005116219,2.33
2020-08-05,102900005116226,0.85
2020-08-05,102900005116233,2.49
2020-08-05,102900005116257,0.85
2020-08-05,102900005116509,0.55
2020-08-05,102900005116530,2.34
2020-08-05,102900005116547,0.97
2020-08-05,102900005116714,1.55
2020-08-05,102900005116790,0.72
2020-08-05,102900005116899,1.3
2020-08-05,102900005116912,1.41
2020-08-05,102900005116943,1.83
2020-08-05,102900005117056,1.09
2020-08-05,102900005118817,1.85
2020-08-05,102900005118824,1.23
2020-08-05,102900005118831,0.74
2020-08-05,102900005119944,1.79
2020-08-05,102900005119975,0.65
2020-08-05,102900005125808,1.09
2020-08-05,102900005125815,0.98
2020-08-05,102900011000175,0.85
2020-08-05,102900011000328,0.94
2020-08-05,102900011006689,0.77
2020-08-05,102900011006948,1.98
2020-08-05,102900011008522,1.07
2020-08-05,102900011009444,0.74
2020-08-05,102900011009970,0.87
2020-08-05,102900011011546,0.38
2020-08-05,102900051000944,3.96
2020-08-05,102900051004294,1.14
2020-08-05,102900051010455,0.84
2020-08-05,106956146480197,0.37
2020-08-06,102900005115762,0.77
2020-08-06,102900005115779,1.37
2020-08-06,102900005115786,0.53
2020-08-06,102900005115793,1.66
2020-08-06,102900005115823,0.9
2020-08-06,102900005115908,0.82
2020-08-06,102900005115946,0.76
2020-08-06,102900005115960,0.36
2020-08-06,102900005115984,0.93
2020-08-06,102900005116219,2.21
2020-08-06,102900005116226,0.86
2020-08-06,102900005116233,2.54
2020-08-06,102900005116257,0.9
2020-08-06,102900005116509,0.55
2020-08-06,102900005116530,2.34
2020-08-06,102900005116547,0.96
2020-08-06,102900005116714,1.54
2020-08-06,102900005116790,0.72
2020-08-06,102900005116899,1.3
2020-08-06,102900005116912,1.4
2020-08-06,102900005116943,1.65
2020-08-06,102900005117056,1.09
2020-08-06,102900005117209,1.85
2020-08-06,102900005118824,1.16
2020-08-06,102900005118831,0.73
2020-08-06,102900005119944,1.8
2020-08-06,102900005119975,0.65
2020-08-06,102900005123880,0.58
2020-08-06,102900005125808,1.36
2020-08-06,102900005125815,0.96
2020-08-06,102900011000175,0.85
2020-08-06,102900011000328,0.94
2020-08-06,102900011001219,1.69
2020-08-06,102900011001806,0.6
2020-08-06,102900011006689,0.76
2020-08-06,102900011006948,1.98
2020-08-06,102900011008522,0.9
2020-08-06,102900011009444,0.75
2020-08-06,102900011009970,0.86
2020-08-06,102900011011546,0.38
2020-08-06,102900051000944,3.96
2020-08-06,102900051004294,0.93
2020-08-06,102900051010455,0.84
2020-08-06,106956146480197,0.37
2020-08-07,102900005115762,0.72
2020-08-07,102900005115779,1.3
2020-08-07,102900005115786,0.53
2020-08-07,102900005115793,1.65
2020-08-07,102900005115823,0.84
2020-08-07,102900005115908,0.83
2020-08-07,102900005115960,0.36
2020-08-07,102900005115984,0.96
2020-08-07,102900005116226,0.86
2020-08-07,102900005116233,2.29
2020-08-07,102900005116257,0.67
2020-08-07,102900005116509,0.57
2020-08-07,102900005116530,2.34
2020-08-07,102900005116547,0.97
2020-08-07,102900005116714,1.55
2020-08-07,102900005116790,0.72
2020-08-07,102900005116899,1.3
2020-08-07,102900005116943,1.71
2020-08-07,102900005117056,1.12
2020-08-07,102900005117209,2.23
